review_id,review_stars,word_count,lexical_diversity,correct_spell_ratio,price_included,procon_included,joy,love,affection,liking,enthusiasm,sadness,dislike,despair,horror,distress,FleschReadingEase,user_review_count,yelping_months,degree,betweenness,eigenvector,business_stars,business_review_count,class
3uAjbKhO3banim7MWtMFSA,5,56,0.803571429,0.839285714,0.017857143,0,0,0,0,0,0,0,0,0,0,0,68.9825,7,9,1,0,0,4,36,not_useful
Vdcdd72bUPHN4dKGRN0kww,1,50,0.86,0.96,0,0,0,0,0,0,0,0,0,0,0,0,84.9036,16,17,9,0.000442,0.000863,3.5,74,useful
aFYR6fZxbKNCZvpw4KYnTA,5,35,0.828571429,0.914285714,0,0,0,0,0,0,0,0,0,0,0,0,66.2527,31,47,0,0,0,4.5,112,not_useful
d51ier7QWFRVYPeW7A5Q1w,5,51,0.823529412,0.823529412,0,0,0,0,0,0,0,0,0,0,0,0,72.7593,793,46,24,9.99E-05,0.005991005,4,756,useful
Y21bYWjju7jAqXyr3tdj0Q,4,145,0.675862069,0.875862069,0.006896552,0,0,0.006849315,0,0,0,0,0,0,0,0,62.683,136,65,23,0.000372,0.006834704,4,15,useful
gBe0QkigFyPvGgN7iLImww,5,32,0.84375,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,71.74,15,15,0,0,0,4.5,280,not_useful
4tspCc1nghnatgUDAWEVFQ,4,39,0.794871795,0.948717949,0,0,0,0,0,0,0,0,0,0,0,0,81.7567,24,82,0,0,0,4.5,1093,not_useful
IlVsauid90izfOqHFOHnvA,4,25,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0,0,87.9486,5,33,0,0,0,4,6200,not_useful
YAEkgGa0mGlUI5ppiVvq3A,5,92,0.869565217,0.891304348,0,0,0,0,0,0,0,0,0,0,0,0,57.2945,291,47,55,0.000677,0.024122374,4.5,187,useful
8Bvo3D19vfErUnTqYpEr-Q,5,123,0.715447154,0.796747967,0,0,0,0,0,0,0,0,0,0,0,0,73.114,50,22,1,0,0,4.5,275,useful
b9Z-5J1S4rlp8UQdw4NVaA,5,18,0.888888889,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,97.0171,32,50,1,0,0.000104,3.5,662,not_useful
ohN3tNgpKdBUxyJOx0w0_w,5,76,0.802631579,0.855263158,0.039473684,0,0,0.012987013,0,0,0,0,0,0,0,0,82.2685,61,3,7,1.01E-05,0.002523389,4,249,not_useful
N6W8mSctRM3kcjOEBIUZ-w,3,123,0.691056911,0.902439024,0.032520325,0,0,0,0,0,0,0,0,0,0.008064516,0,96.9136,51,27,1,0,0.000938,3,280,not_useful
3V8otYTEdSoX0S2TklDXhA,1,89,0.707865169,0.887640449,0.011235955,0,0,0,0,0,0,0,0,0,0,0,85.3194,25,27,5,0.000107,4.48E-05,2.5,7,not_useful
sbejf4mYBE5157MiuYm1dQ,5,91,0.714285714,0.934065934,0,0,0,0.010869565,0,0,0,0,0,0,0,0,83.0692,215,25,22,0.000198,0.002267811,3,7,not_useful
nFONk2ETerzFiBG8dkqJPw,5,141,0.687943262,0.943262411,0.007092199,0,0,0.007042254,0,0,0,0,0,0,0,0,86.2094,178,12,128,0.00059,0.050944212,4,319,useful
27PxGiD0lV2-myeOEzXhiA,3,297,0.585858586,0.861952862,0.006734007,0,0,0,0,0,0,0,0,0,0,0,69.839,939,53,211,0.00236742,0.07761682,3.5,74,useful
_fyWZhxZOciVKM8Bf46XRg,1,23,0.869565217,0.869565217,0,0,0,0,0,0,0,0,0,0,0,0,82.87,1,26,0,0,0,3,279,not_useful
nUfvK4QtpgTELhnTc-6PBQ,4,88,0.806818182,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,91.7753,495,44,722,0.029722087,0.140342154,3.5,6,useful
3Xz0PBVYtImNqfizr-kxig,5,36,0.833333333,0.888888889,0.027777778,0,0,0,0,0,0,0,0,0,0,0,70.8,130,36,27,0.00025,0.007701672,4.5,137,useful
iSr47FDFBwJf83O935IOaA,4,74,0.72972973,0.918918919,0,0,0,0,0,0,0,0,0,0,0,0,72.9875,172,33,5,5.89E-07,0.001381313,4,1221,useful
W82BEQDaTyrLXRTYodPJkQ,4,23,0.869565217,0.826086957,0,0,0,0,0,0,0,0,0,0,0,0,54.7753,30,19,1,0,6.29E-06,4,287,not_useful
fKXL-mxUmaosFns5R2NGew,3,46,0.760869565,0.826086957,0.02173913,0,0,0,0,0,0,0,0,0,0,0,60.65,58,72,0,0,0,4,403,useful
"""-itWKfmltiljztmjiiy84w""",1,92,0.760869565,0.880434783,0.010869565,0,0,0,0,0,0,0,0,0,0,0,83.9682,4,65,0,0,0,1.5,76,useful
8gSRtxHoM-4G_7LY9wjNRA,3,68,0.75,0.838235294,0,0,0,0,0,0,0,0,0,0,0,0,81.5024,98,57,5,0.000178,0.001884563,4.5,1075,useful
KlyW2mMSVCXbl-q4N0qxSg,3,95,0.694736842,0.915789474,0,0,0,0.03125,0,0,0,0,0,0,0,0,82.3242,11,57,2,1.74E-06,0.000127,2.5,95,useful
eeiSa0WWbkU7iO6WcTSH7A,5,86,0.76744186,0.895348837,0,0,0,0,0,0,0,0,0,0,0,0,67.2858,84,14,26,0.000274,0.002517805,5,42,not_useful
3S25p9iGp2GhESwkBEONfg,4,111,0.720720721,0.918918919,0.009009009,0,0,0.008928571,0,0,0,0,0,0,0,0,95.3786,313,69,274,0.002552697,0.083325419,3.5,22,useful
1Rzf1TAEJRzht07dHlolqw,4,34,0.882352941,0.852941176,0,0,0,0,0,0,0,0,0,0,0,0,81.855,14,45,0,0,0,4,335,not_useful
By5lbGyRD9-Zc-2x0aMLfQ,5,92,0.717391304,0.934782609,0.010869565,0,0,0,0,0,0,0,0,0,0,0,86.4234,9,1,0,0,0,5,53,not_useful
NZx8OrlbTfU2KZ6YKGKAzQ,3,192,0.723958333,0.84375,0.015625,0,0,0,0,0,0,0,0,0,0,0,77.7822,405,14,208,0.001912191,0.081601406,4.5,557,useful
37cMAp2avsDn5I7o6ZrTlA,1,481,0.586278586,0.864864865,0.012474012,0,0,0,0,0,0,0.002074689,0,0,0.004149378,0,75.9908,367,96,77,0.000177,0.03361632,3,163,not_useful
MSyqm8b93arWfv4MFQDKyQ,1,140,0.528571429,0.9,0,0,0,0,0,0,0,0,0,0,0,0,79.699,27,14,0,0,0,3,32,useful
nHlzKTQK372qvLC6tdxpFA,4,14,0.857142857,0.642857143,0.071428571,0,0,0,0,0,0,0,0,0,0,0,84.2562,3,29,0,0,0,4,981,not_useful
6cgtzsF6ZrRoyUxZIE1psw,5,16,0.875,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,86.93,5,37,0,0,0,4.5,39,not_useful
_3Utc_H0XZQr1r9es3C5lg,4,394,0.5,0.819796954,0.007614213,0,0,0,0,0,0,0,0,0,0,0,80.5558,80,11,8,8.69E-05,0.001067,4,160,not_useful
NRsPYCfO-d6kydHzEgF41A,5,205,0.6,0.892682927,0.009756098,0,0,0.004854369,0,0,0,0,0,0,0,0,59.3915,178,62,5,0.000122,0.000606,3.5,3305,useful
RUTF5QpXOLbhljbLnna9lg,2,166,0.71686747,0.909638554,0.012048193,0,0,0,0,0,0,0,0,0,0,0,80.7328,70,59,3,3.36E-05,0.000131,2.5,25,useful
N_k8FrfXAbSyn1Z7rbZzFw,5,13,1,0.769230769,0,0,0,0,0,0,0,0,0,0,0,0,81.6439,8,16,0,0,0,4,1963,useful
tyFNpIr41og3Ba_t3gJi2g,1,116,0.689655172,0.853448276,0,0,0,0,0,0,0,0,0,0,0,0,86.47,11,22,1,0,0,2.5,32,not_useful
B-nDRNTiMhVix0JC1krlvA,2,36,0.833333333,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,80.7809,5,10,0,0,0,4,238,not_useful
fn3tD8-7BJj1-RHnLDPYCg,1,160,0.5875,0.875,0.0125,0,0,0,0,0,0,0,0,0,0,0,59.5459,4,24,0,0,0,3,144,not_useful
9BmmOnULu-KlTdy339Rd0A,5,97,0.75257732,0.896907216,0.010309278,0,0,0.010204082,0,0,0,0,0,0,0,0,74.4783,39,50,7,0.000536,0.001620981,4,189,not_useful
NHgEOLQRjkPhsUKDpRhO7Q,4,170,0.664705882,0.870588235,0,0,0,0,0,0,0,0.005847953,0,0,0,0,77.5541,505,57,119,0.000693,0.018614424,3,92,useful
G3_cCUO4AZgomBJ1mIf6xQ,1,379,0.535620053,0.910290237,0.002638522,0,0,0,0,0,0,0,0,0,0,0,75.5862,5,6,1,0,2.51E-05,3.5,111,useful
cOKalPrfcefzfsLLuH9f-A,5,14,1,0.928571429,0,0,0,0,0,0,0,0,0,0,0,0,38.0527,19,26,2,0,0,4,2622,not_useful
hAm9YQhoybO-UdZQX5QLnA,4,64,0.71875,0.890625,0.015625,0,0,0,0,0,0,0,0,0,0,0,67.7236,15,17,21,0.000374,7.15E-05,3,12,useful
89xUz0q6ZdBqA50t7lyS9Q,5,123,0.731707317,0.902439024,0.008130081,0,0,0.008064516,0,0,0,0,0,0,0,0,81.5584,91,39,54,0.000486,0.019513042,4.5,1922,useful
Eml3bKumuju28RdW6U_HsA,1,22,0.954545455,0.863636364,0,0,0,0,0,0,0,0,0,0,0,0,76.2342,27,51,0,0,0,1.5,253,useful
qDPwv6qnIIIB1_YN6urk5w,1,62,0.725806452,0.951612903,0,0,0,0,0,0,0,0,0,0,0,0,89.3822,63,35,3,7.89E-05,0.000499,2.5,125,useful
paN7igxvhn4s82KSh28nlA,4,23,0.913043478,0.782608696,0,0,0,0,0,0,0,0,0,0,0,0,88.2913,21,50,0,0,0,4,107,not_useful
Hbgu-mz4OMqrADKx1KG7nw,5,16,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,79.599,1,9,0,0,0,4,12,useful
CjJwBIwaloqwrMjIqx39qw,5,195,0.682051282,0.871794872,0.01025641,0,0,0,0,0,0,0,0,0,0,0,68.85,732,36,37,0.000232,0.011357772,4.5,1060,useful
uTjbHHkPAFBRicuFMPNYww,4,42,0.80952381,0.880952381,0,0,0,0,0,0,0,0,0,0,0,0,91.255,40,10,0,0,0,3.5,1097,not_useful
XyemD8Oy8zHioQK6cFCxNw,4,49,0.795918367,0.918367347,0,0,0,0,0,0,0,0,0,0,0,0,96.6264,83,77,0,0,0,4.5,1532,not_useful
5u2XYMkdANdRND_CSUDZcA,1,22,0.545454545,0.863636364,0,0,0,0,0,0,0,0,0,0,0,0,87.6775,1,7,0,0,0,1.5,11,useful
Tp9lCOS7WPQdQ8DLEhNIcQ,5,26,0.846153846,0.923076923,0,0,0,0,0,0,0,0,0,0,0,0,79.0885,49,9,1,0,1.33E-05,2.5,19,not_useful
PtI5ba10pQrf-fjSI6BERw,5,56,0.821428571,0.785714286,0,0,0,0,0,0,0,0,0,0,0,0,74.5144,52,43,3,5.44E-08,9.69E-05,4,487,not_useful
193wg-k2HF6Nc2h1THBNsQ,1,84,0.69047619,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,62.1938,3,45,0,0,0,3.5,36,not_useful
LuoceSDcfentec2E1DQG_w,4,79,0.721518987,0.810126582,0,0,0,0,0,0,0,0,0,0,0,0,86.0288,5,33,0,0,0,4,2045,not_useful
6YAeY-GkJuQXtI8x8Pnmkw,1,21,0.904761905,0.80952381,0,0,0,0,0,0,0,0,0,0,0,0,83.9276,5,47,0,0,0,3.5,2116,useful
2jCbGhBj1qvzT8rieYmDDA,5,60,0.816666667,0.883333333,0.033333333,0,0,0,0,0,0,0,0,0,0,0,47.1635,1,3,0,0,0,4.5,3,not_useful
apYp1PnFBoCwyfhFgy5MQw,4,7,1,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,92.965,27,62,1,0,0,4,665,not_useful
2zA14zbA3VO79VQ-edFyMw,5,56,0.75,0.821428571,0,0,0,0,0,0,0,0,0,0,0,0,85.2616,24,30,0,0,0,4.5,279,useful
mEiD5FlwtJs8jUcz6zerrw,4,29,0.793103448,0.896551724,0,0,0,0,0,0,0,0,0,0,0,0,75.539,233,18,7,8.95E-05,0.000834,4,9,useful
Kz1FpeuE7Q0MC7mm5JxeGA,1,20,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,81.0103,43,77,45,0.001258418,0.004430936,4,913,useful
WhRpscJ2yJ-SawVpgrTwYw,5,114,0.666666667,0.921052632,0,0,0,0,0,0,0,0,0,0,0,0,82.6989,16,62,4,9.21E-05,0,4.5,22,not_useful
AncgQffXPs3DV3_1_UFYUQ,3,53,0.79245283,1,0,0,0,0,0,0,0,0,0,0,0,0,85.06,22,1,8,6.49E-05,0.001027442,4,150,not_useful
DSkP4f-if9v69MkBMo5PFQ,5,348,0.652298851,0.896551724,0,0,0,0,0,0,0.00286533,0,0,0,0,0,78.6925,473,70,416,0.015776398,0.08422808,5,16,useful
7kxXqQ7U5A0FvzFXN-ZZuA,5,177,0.689265537,0.830508475,0,0,0,0.005617978,0,0,0.005617978,0,0,0,0,0,76.2011,57,46,38,5.81E-05,0.005067789,4.5,475,useful
107nkNCAztnajti__Zuiyg,4,493,0.438133874,0.900608519,0.004056795,0,0,0,0,0,0,0,0,0,0,0,70.6113,939,53,211,0.00236742,0.07761682,3.5,164,useful
ZpocdwGv3pVByH1L13a7ow,3,26,0.961538462,0.846153846,0,0,0,0,0,0,0,0,0,0,0,0,78.0888,66,50,12,0.000277,0.000349,4.5,29,useful
Fd8W1-dmFGn1XGinhUrMVg,5,46,0.869565217,0.847826087,0,0,0,0,0,0,0,0,0,0,0,0,59.3785,19,12,1,0,0,3.5,14,not_useful
kSk1YvrPKsLT0GbRF_Wimw,4,89,0.707865169,0.898876404,0,0,0,0,0,0,0,0,0,0,0,0,94.3119,14,13,2,8.40E-06,0.000105,3.5,122,useful
kxjLF6cY-L8L7oEo1BHQLg,1,71,0.732394366,0.887323944,0.014084507,0,0,0,0,0,0,0,0,0,0.013888889,0,94.9793,14,18,0,0,0,4,324,useful
5-RXwbkzxYWCe4GVTqq2pQ,5,45,0.755555556,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,94.7993,1,3,0,0,0,3.5,38,not_useful
bGOdI-gAhRnBoUNHwHIu5g,5,111,0.828828829,0.828828829,0,0,0,0,0,0,0,0,0,0,0,0,66.4897,262,47,1,0,0,4,755,useful
DD-QUvfc1ov-L_1bArqXvA,1,171,0.701754386,0.888888889,0.005847953,0,0,0,0,0,0,0,0,0,0,0,87.12,3,27,4,0.000107,6.10E-06,2.5,57,useful
drIkhxP4EBt1WVnpRO0l8A,2,17,0.882352941,0.764705882,0,0,0,0,0,0,0,0,0,0,0,0,90.427,236,61,6,9.29E-05,0.001302779,3,75,not_useful
yBUsOWES-SNjR-PU9e3uWw,1,24,0.833333333,0.958333333,0,0,0,0,0,0,0,0,0,0,0,0,74.8129,5,48,0,0,0,2,28,useful
aqir_P300Lcm8JNOOR3jAw,4,263,0.669201521,0.836501901,0.007604563,0,0,0.003787879,0,0,0,0,0,0,0,0,78.1632,844,93,339,0.012490576,0.05835905,4.5,19,useful
UzJ8gwWHQZ9ivda9fot8hA,3,28,0.75,0.892857143,0,0,0,0.034482759,0,0,0,0,0,0,0,0,98.0007,178,59,4,4.83E-05,0.000718,3.5,363,not_useful
0UAL7l_cuItoaYf4DCpWkA,5,150,0.646666667,0.853333333,0.02,0,0,0,0,0,0,0,0,0,0,0,93.5477,216,17,120,0.000673,0.048338576,4.5,27,useful
"""-U8bg8xAMl3JO6SvJ87eAw""",5,35,0.885714286,0.942857143,0,0,0,0,0,0,0,0,0,0,0,0,68.8132,20,37,4,0.000237,1.94E-05,4,692,not_useful
Vq9sKNevjlDDapKIGlynCg,5,27,0.814814815,0.925925926,0,0,0,0,0,0,0,0,0,0,0,0,84.205,4,4,0,0,0,3.5,763,not_useful
It-kjIB5byflOjFsPqxR0w,4,116,0.732758621,0.887931034,0,0,0,0,0,0,0,0,0,0,0,0,80.7182,336,54,31,0.000696,0.003990113,4,252,useful
WIXBHVc51ZVkPaijtrTc6g,5,10,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,80.465,4,31,0,0,0,4.5,7,not_useful
q15Gv0bfk3YKy-bY-aYYNQ,4,134,0.701492537,0.835820896,0.029850746,0,0,0.007407407,0,0,0,0,0,0,0,0,69.384,4,6,0,0,0,3.5,119,useful
T_2FCiJ9Xm3js_j-Whamog,5,41,0.951219512,0.87804878,0,0,0,0,0,0,0,0,0,0,0,0,76.4985,13,65,0,0,0,4.5,10,not_useful
WfUHekkmi6vlGKsFIz305w,5,27,0.777777778,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,83.1638,2,21,0,0,0,4.5,3767,not_useful
mv944c_rrgv-a7qSHspVKA,1,44,0.75,0.886363636,0,0,0,0,0,0,0,0,0,0.022222222,0,0,83.6175,58,23,1,0,7.24E-06,2.5,15,useful
DrCDLf1wJ2Tsq30vtswilw,3,68,0.661764706,0.794117647,0.014705882,0,0,0,0,0,0,0,0,0,0,0,85.5625,148,97,43,0.000523,0.00515071,4.5,65,not_useful
SZBeiybrsgDSwHKD73qmxg,4,45,0.866666667,0.844444444,0,0,0,0,0,0,0,0,0,0,0,0,41.0562,500,47,93,0.000378,0.03647468,3.5,1952,useful
_5tNYqL_K2XM8zC0vkp9mg,5,134,0.723880597,0.865671642,0.007462687,0,0,0.007407407,0,0,0,0,0,0,0,0,86.9038,29,71,10,0.000574,0.002026188,4,9,not_useful
NvdmZ0GxglFXhm6VAuBuHA,1,39,0.743589744,0.794871795,0,0,0,0,0,0,0,0,0,0,0,0,85.779,2,8,0,0,0,3,138,useful
Pa_5_egy4deHAstlunnEhg,3,97,0.721649485,0.896907216,0,0,0,0,0,0,0,0,0,0,0,0,78.8205,1,4,0,0,0,4.5,256,useful
tPPuXrS6VTbG7FCE8dfqvQ,5,17,0.882352941,0.941176471,0,0,0,0,0,0,0,0,0,0,0,0,63.3065,2,22,0,0,0,4.5,29,not_useful
COEyawUaR2aaD12zixfKqw,1,48,0.854166667,0.770833333,0,0,0,0,0,0,0,0,0,0,0,0,80.2378,7,38,0,0,0,3,74,useful
dw7JgmhbFL_VDRqYzZ4nVA,3,37,0.918918919,0.891891892,0,0,0,0,0,0,0,0,0,0,0,0,85.7432,79,4,74,0.000616,0.019410311,4,21,not_useful
aD-O78oyNBTxH8HxUzuERg,5,25,0.6,0.96,0,0,0,0,0,0,0,0,0,0,0,0,94.995,1,38,0,0,0,4.5,536,not_useful
tba2mjEKau1ZVddqhUU77Q,4,147,0.768707483,0.884353741,0,0,0,0.006756757,0,0,0,0,0,0,0,0,74.8487,108,52,78,0.000562,0.034441824,4,1856,useful
dkvEZc3XkSKdz0pZGR3YdA,3,198,0.686868687,0.828282828,0.01010101,0,0,0,0,0,0,0,0,0,0,0,58.1635,3140,49,405,0.007967599,0.105836467,4,1426,useful
jvcmyCt_MlObOLJobzWpRQ,1,33,0.878787879,0.939393939,0,0,0,0,0,0,0,0,0,0,0,0,48.305,21,55,0,0,0,4,595,useful
kM2BQlUINSpy8SpGz3qTOg,1,84,0.726190476,0.833333333,0.011904762,0,0,0,0,0,0,0,0,0,0,0,86.875,17,32,0,0,0,2,80,useful
ofb4IMLlYbvyeSkdmKbnWQ,5,69,0.768115942,0.898550725,0,0,0,0.014285714,0,0,0,0,0,0,0,0,81.855,5,16,0,0,0,3.5,86,useful
xy74lmYlFqz1u2430tXPhg,1,28,0.892857143,0.821428571,0,0,0,0,0,0,0,0,0,0,0,0,50.75,5,47,0,0,0,3.5,25,useful
RtYkSDLObWEpsCKdfBTeUQ,5,44,0.727272727,0.931818182,0,0,0,0.022222222,0,0,0,0,0,0,0,0,80.1203,5,7,1,0,0,3.5,45,useful
HoKINa_F5Zy0mWwNwzJBWA,5,382,0.59947644,0.837696335,0,0,0,0.002610966,0,0,0,0,0,0,0,0,67.5794,5,93,0,0,0,4,70,not_useful
H3mdHfXz3saLk7tC8A0kDg,4,83,0.698795181,0.86746988,0.024096386,0,0,0,0,0,0,0,0,0,0,0,84.9,15,19,8,0.000131,0.000623,4,701,not_useful
ej154p_aBtJMU2UFOAN5Ag,5,71,0.774647887,0.901408451,0.014084507,0,0,0,0,0,0,0,0,0,0,0,78.895,1,16,0,0,0,4,826,not_useful
gJBcVRKPykxX5L1Rb2YtrQ,2,160,0.69375,0.8625,0.01875,0,0,0,0,0,0,0,0,0,0,0,72.9374,186,33,40,5.05E-05,0.020025208,3,9,useful
S1HMxU5ZEH6F77uWMMrDsg,2,53,0.849056604,0.867924528,0,0,0,0,0,0,0,0,0,0,0,0,56.6371,4,39,0,0,0,2.5,72,not_useful
kr-u0eEeOJFDYvAnRlUI_w,5,48,0.833333333,0.958333333,0,0,0,0,0,0,0,0,0,0,0,0,89.1511,1,1,0,0,0,2.5,92,not_useful
FsCjWO9s6j97W7rGRSHPZA,4,154,0.772727273,0.850649351,0,0,0,0.006451613,0,0,0,0,0,0,0,0,80.3901,261,33,83,0.000473,0.014466281,4,648,useful
E5JOEZxzOd-kvDafHsuDiA,1,34,0.794117647,0.882352941,0,0,0,0,0,0,0,0,0,0,0,0,97.2375,27,41,6,8.80E-05,0.000374,2.5,331,useful
qZ3UYJt3MtXYTdpqWVJ7kA,5,18,0.888888889,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,104.3535,2,2,0,0,0,4,40,useful
dvrS2iR13hyartmOz73ymA,1,41,0.829268293,0.926829268,0,0,0,0,0,0,0,0,0,0,0,0,90.6493,20,14,0,0,0,4,46,not_useful
NZbg1wRESAsQZ5IKQPIzCw,5,29,0.862068966,0.862068966,0,0,0,0,0,0,0,0,0,0,0,0,76.5162,78,38,0,0,0,4.5,202,useful
WZTGKkNOoKX-siVudiG6Ow,5,16,0.8125,0.9375,0,0,0,0.058823529,0,0,0,0,0,0,0,0,88.2118,1,2,0,0,0,5,28,not_useful
zWXzt5ksAvrttCABOicpUw,5,156,0.653846154,0.91025641,0,0,0,0,0,0,0,0,0,0,0.006369427,0,78.6858,79,13,193,0.000946,0.072828808,4,426,useful
8kzbee2qqlCU_1YLtPWVSA,5,126,0.626984127,0.857142857,0,0,0,0.007874016,0,0,0,0,0,0,0,0.007874016,65.2054,28,44,1,0,3.69E-05,4,338,not_useful
qWITQoQ4fXS0M9zk2ImH8Q,1,59,0.745762712,0.779661017,0.033898305,0,0,0,0,0,0,0,0,0,0,0,85.1132,1,2,0,0,0,3,4,not_useful
oNvmQMbxM6MVRxpfLYgAxw,5,107,0.728971963,0.869158879,0.018691589,0,0,0,0,0,0,0,0,0,0,0,66.1173,313,76,39,0.000523,0.006394805,3.5,52,useful
oQZfczhTl_L7r5awz5fsUQ,5,100,0.73,0.89,0.01,0,0,0,0,0,0,0,0,0,0,0,73.1517,42,50,3,3.32E-05,0.001737199,5,31,useful
_84vrIqsfX4nH8rBNUDdcQ,2,33,0.848484848,0.909090909,0.03030303,0,0,0,0,0,0,0,0,0,0,0,90.1325,76,48,2,1.81E-07,0.000414,3.5,1788,useful
Q7TnB7thpzuQH3N4r2jgaQ,5,26,0.884615385,0.884615385,0.038461538,0,0,0,0,0,0,0,0,0,0,0,63.355,4,13,0,0,0,4,50,not_useful
iXIG8oAdmfl4M_vJ1zSWug,1,68,0.779411765,0.808823529,0,0,0,0,0,0,0,0,0,0,0,0,84.5929,16,20,0,0,0,2.5,422,useful
JadjudnmklsMBgpZNyiPdg,1,182,0.571428571,0.89010989,0.071428571,0,0,0,0,0,0,0,0,0,0,0,94.533,171,62,87,0.000565,0.03327536,4,211,useful
LSAIej3j9dIv7kpURJIk1g,5,135,0.637037037,0.888888889,0.007407407,0,0,0.014705882,0,0,0,0,0,0,0,0,69.3555,18,2,1,0,0,5,81,not_useful
jiKdeBA_Gp_yTeCRN4ZKzA,4,182,0.681318681,0.901098901,0.021978022,0,0,0,0,0,0,0,0,0,0,0,86.7183,147,47,4,7.96E-06,2.00E-04,3.5,181,not_useful
u_xudhW2-DC9Ity24UTQXQ,4,42,0.833333333,0.738095238,0.023809524,0,0,0,0,0,0,0,0,0,0,0,81.375,71,33,29,0.000297,0.007408036,3,158,useful
SdT4uT2l8aMS33_HKThamQ,1,39,0.769230769,0.846153846,0,0,0,0,0,0,0,0,0,0,0,0,33.5279,13,34,2,0.000205,0.000766,3,9,useful
x82rItI9whe6puE1Ido86Q,3,194,0.597938144,0.912371134,0,0,0,0,0,0,0,0.005128205,0,0,0,0.005128205,86.9383,587,70,1,0,2.17E-05,3.5,32,not_useful
1H1BV4KBc7T6IZOuWr5oPA,1,27,0.814814815,0.888888889,0.037037037,0,0,0,0,0,0,0,0,0,0,0,89.9786,107,19,124,0.001379905,0.034715996,2,86,useful
oG6OEaXCpij9HyN4vULSgg,5,96,0.697916667,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,87.7133,228,27,129,0.002619304,0.021016604,4,297,useful
8jPZX5IHAmL35gnSHu7Hdg,2,95,0.747368421,0.894736842,0,0,0,0,0,0,0,0,0,0,0,0,74.3958,5,37,2,7.89E-05,0,4,284,not_useful
MneetYzDH1bR4-xALz5pnA,5,15,0.933333333,0.933333333,0,0,0,0,0,0,0,0,0,0,0,0,43.84,4,44,0,0,0,3.5,60,useful
XgYb2fEJJkbUNjxInBZqvA,3,50,0.8,0.82,0,0,0,0,0,0,0,0,0,0,0,0,82.8386,1924,79,261,0.002982001,0.087504146,3,21,useful
QzIJAgbJuYsUYOoV7TPZIA,1,55,0.727272727,0.909090909,0.018181818,0,0,0,0,0,0,0,0,0,0,0,90.4623,4,15,7,1.74E-05,0.000374,4.5,914,useful
5QVEammFUEw8ScLOQeaWEQ,5,72,0.708333333,0.847222222,0,0,0,0,0,0,0,0,0,0,0,0,58.8189,47,60,0,0,0,5,3,not_useful
jKCFBV_OvvT-hpK7v_PBgg,1,123,0.699186992,0.869918699,0.016260163,0,0,0,0,0,0,0,0,0,0,0,76.9845,47,32,14,0.000426,0.005212792,3.5,196,useful
QSRWHd_vJweMPlL27MmBYQ,5,51,0.784313725,0.803921569,0,0,0,0,0,0,0,0,0,0,0,0,75.2,6,65,4,0.000158,1.29E-05,4.5,8,not_useful
wekHs-x50WDx0Tflk1Y2Yw,5,35,0.685714286,0.914285714,0.028571429,0,0,0,0,0,0,0,0,0,0,0,82.39,5,12,0,0,0,5,9,not_useful
q0kVHr_GZ-T2xezbaWZXxA,1,29,0.827586207,0.827586207,0,0,0,0,0,0,0,0,0,0,0,0,83.6175,11,10,0,0,0,3.5,57,not_useful
9-HTqSY1kDSghrwXtlDkWg,1,454,0.557268722,0.900881057,0.00660793,0,0,0,0,0,0,0,0,0,0,0,80.2869,3,8,0,0,0,2.5,20,useful
fgQY6w3Khy8wvULANDJF-w,5,51,0.862745098,0.921568627,0,0,0,0,0,0,0,0,0,0,0,0,84.4662,7,9,0,0,0,5,3,not_useful
b--uv1boYXVfuM8LDBoSHQ,3,62,0.741935484,0.887096774,0.032258065,0,0,0,0,0,0,0,0,0,0,0,92.4106,9,29,0,0,0,2.5,613,not_useful
ttsfkYDrfAIekW7v4qpyeA,5,30,0.833333333,0.933333333,0,0,0,0.064516129,0,0,0,0,0,0,0,0,94.8081,53,72,0,0,0,4,137,not_useful
Wj9oybLMuMTwCtHfTWrCEA,4,28,0.785714286,0.821428571,0,0,0,0,0,0,0,0,0,0,0,0,82.8177,63,61,1,0,8.10E-05,4,40,useful
s4u3daKO1FNcmisNTkE-Ew,3,32,0.84375,0.875,0,0,0,0,0,0,0,0,0,0,0.03030303,0,98.3755,30,69,0,0,0,3,158,not_useful
NW9t0rwQpyXbua6_fmD5Sw,4,16,0.9375,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,86.875,1512,63,60,0.000877,0.011962453,3,8,not_useful
